Less24,RecvMonth,Similarity
False,146,0.7327507362536035
False,121,0.8888101007081207
False,175,0.7339193544450102
True,237,0.9034995637911267
False,193,0.8449555832066505
False,195,0.8815893446539361
False,184,0.7804847903616039
False,166,0.4700350693143181
False,81,0.9772330280027965
False,24,0.49915129849958595
False,123,0.7274097775985373
False,210,0.7515171025225718
False,155,0.9180728622826467
False,110,0.813236337405701
False,159,0.7085317121411496
False,164,0.7833471623733325
False,84,0.7567922506690783
False,29,0.874537000507723
False,167,0.7722286629092224
False,149,0.9218463386457699
False,142,0.7649112142210439
False,119,0.884193868035545
False,209,0.9032140320530445
False,113,0.9055330711046867
False,236,0.7646784831131247
False,79,0.9120392804649621
False,169,0.9210633629561616
False,108,0.7263843983186612
False,144,0.9484999273806678
False,135,0.779683075538528
False,139,0.8486015095100711
False,135,0.8353841181659785
False,240,0.8514072831144504
False,156,0.8087567283045238
False,96,0.8430039211126648
False,125,0.8293958223299502
False,100,0.7983080231716082
False,114,0.7814249835356778
False,224,0.7223310769765362
False,192,0.8107404470941512
False,181,0.905847182089703
False,98,0.9408620312314366
False,66,0.8582900810768656
False,24,0.5959071486645052
False,134,0.899290708604495
False,183,0.7983817210107147
False,170,0.909030376827939
False,143,0.8615392864759609
False,235,0.8490245361408469
False,33,0.627583446728198
False,156,0.9198950942121327
False,168,0.9034351407629471
False,140,0.6597675996172191
False,220,0.8957750775749765
False,153,0.8639836530013937
False,180,0.9144361373393293
False,120,0.6546958559081617
False,169,0.5170227420927388
False,215,0.8748001867631844
False,184,0.6947749177382411
False,240,0.8586409273750746
True,165,0.8429878584299293
False,247,0.8279215406600459
False,156,0.5530588913921999
False,221,0.7448537544704367
False,122,0.9214917915180658
False,187,0.9285339757624548
False,224,0.9390225626217271
False,204,0.9325598923684421
False,181,0.9240891004455022
False,239,0.9010092183779371
False,229,0.9186006443509079
False,246,0.8993149180944559
False,172,0.7411371482546648
False,147,0.7651492105422123
False,189,0.8240862246688583
False,243,0.7939784312370316
False,166,0.7339551182056187
False,175,0.8194302324934587
False,201,0.7164569066355118
False,80,0.9369830317214146
False,154,0.8181822921211462
False,249,0.7711187414731481
False,234,0.8696039570989924
False,177,0.8939060804998445
False,111,0.72779729630839
False,150,0.7572362152545508
False,161,0.7362454277561091
False,148,0.7304374690659432
False,253,0.7954228955803152
True,216,0.9266290999805482
True,153,0.946069828455175
False,141,0.9041128201840922
False,208,0.6580656013667268
False,47,0.8965126857415323
False,130,0.9356656424848434
False,102,0.595673637992544
False,223,0.9716245476930655
False,35,0.6063418487667713
False,12,0.7487274673667268
False,37,0.7813591679815178
True,138,0.768593498628288
False,176,0.9172637820932715
False,256,0.870247653527764
False,193,0.7446385347522297
False,65,0.7842210017754728
False,101,0.9334923606356146
False,85,0.9682080565298496
False,119,0.9529254072362434
True,160,0.6554253051588761
True,108,0.6711369668394347
False,104,0.967176795808282
False,178,0.9114056708413514
False,34,0.9684600151434385
False,64,0.9102284879917641
False,227,0.7582582204720302
False,160,0.8841515854465102
False,95,0.9049705890163688
False,181,0.8638152600598087
False,38,0.9185654011168893
False,210,0.25114620858237624
False,71,0.5534730889429743
False,101,0.9264688158481887
False,83,0.7319353543963941
True,183,0.9699347564215391
False,158,0.8883314451906027
False,240,0.8875827331242407
True,176,0.7183704995001052
False,229,0.8885944830118032
False,192,0.7380866905949618
False,157,0.8822417336926788
False,243,0.8692514948987691
False,221,0.6205612739825326
False,228,0.8135936485286809
False,217,0.7484022792567362
False,106,0.9002666413994116
False,157,0.9121909441893431
False,202,0.7974295713319445
False,87,0.2803826965218519
False,157,0.8750196544085586
False,253,0.8244728590934927
False,243,0.9171018984817262
False,167,0.9004944386209556
False,148,0.9003131629373461
False,79,0.7695091984452626
False,86,0.9064530999507925
False,111,0.806526804222386
False,31,0.8539380931203775
False,235,0.9360118509492773
False,222,0.8843539593865792
False,124,0.9306838226958369
False,209,0.9521716413994489
False,94,0.9198848196054727
False,115,0.8472391384204119
False,138,0.9135573334139387
False,154,0.6345360002364715
False,101,0.9698811480585985
False,77,0.8146579660747064
False,138,0.847254840842882
False,58,0.9264919411258489
False,62,0.4749825513612494
False,236,0.6397550784716413
False,78,0.8005998400538916
False,224,0.8494469728528286
False,154,0.8229630650191427
False,84,0.9224077610313948
False,59,0.8437321351250086
False,201,0.9585274606385491
False,27,0.8035936249651876
False,156,0.9379044059708612
False,129,0.6467646086891968
False,27,0.8059223169418065
False,69,0.8558904860148835
False,138,0.9085726475589487
False,228,0.5568456525343415
False,223,0.9543656647100571
False,229,0.9692252888998565
False,165,0.5644019931133445
False,199,0.6098864228706445
False,199,0.8396693174763579
False,155,0.5545078630679691
False,160,0.9298675743423954
False,207,0.4164859394545111
False,209,0.5817551396181192
False,193,0.8008707776801877
False,221,0.5574775367492854
False,219,0.8769376451811229
False,84,0.8116449475108091
False,245,0.4097943300897421
False,15,0.8495472584372562
False,211,0.8908079066641087
False,197,0.8906794139975208
False,102,0.734129107311902
False,20,0.664828390750739
False,152,0.9252178126768928
False,99,0.8029737248579578
False,57,0.8808988659726575
False,10,0.7075540632489845
False,178,0.6854598394899304
False,230,0.7203276261166979
False,194,0.7662772453541676
False,15,0.9232137642839632
False,226,0.8849114333590515
False,235,0.8170316569099827
False,244,0.6628093012094018
False,113,0.8611583278654554
False,151,0.902954504548974
False,95,0.8260408389316624
False,246,0.84978730633834
True,236,0.8873576596826787
False,98,0.8343159976665893
False,239,0.7971622643861448
True,225,0.8961972344635063
False,65,0.8072880073364448
False,116,0.4723751559636452
False,220,0.8833403735380853
False,85,0.9349270817313217
False,149,0.9298493359597159
False,183,0.9563577771220109
False,72,0.8265537479350584
False,191,0.9064211521823414
False,42,0.9040570193193502
False,155,0.9854339334698429
False,42,0.7315378740192527
False,227,0.9405098581976993
False,108,0.6909936751913613
True,165,0.9440859048676516
False,196,0.8625215869526375
False,116,0.691521290958762
False,171,0.62967607128702
False,178,0.6682504672216166
False,198,0.7930439670991589
False,139,0.8549388419750131
False,48,0.8808722957639453
False,20,0.9163457067323451
False,239,0.8957808736647709
False,185,0.4127235316486424
False,240,0.879604016524192
False,251,0.7635864703355124
False,178,0.6822940199725941
False,124,0.7167389742360495
True,132,0.9130965939813747
False,161,0.8985698983125355
False,91,0.729163335534174
False,99,0.7338900602737295
False,54,0.7556062723488607
False,136,0.6968141164057918
False,115,0.7848363545020606
False,162,0.8249938732716858
False,122,0.7262718592185675
False,217,0.668740592171574
False,228,0.9005868326202553
False,167,0.8222253443835116
False,160,0.9745806742570977
False,247,0.8734405764504574
False,257,0.8464195636116619
False,207,0.8097515129933706
False,86,0.8808457118159355
False,256,0.9408595400173921
True,112,0.9594796512682825
False,169,0.7587907681919492
False,224,0.5893508833137402
False,230,0.7220270825278571
False,175,0.7739383467030588
False,200,0.9255912133384548
False,212,0.9026414212631239
False,227,0.9824510997440269
False,170,0.38973200327990415
False,124,0.8385298063471026
False,140,0.7136237721323492
False,193,0.9532272408095537
False,239,0.895487171418157
True,195,0.9630247919080018
False,196,0.839703055825176
False,181,0.8032171876089138
False,151,0.9229333922448973
False,129,0.6422291994814111
True,212,0.8706125594277541
True,137,0.6340295537950423
False,156,0.9874333623178706
False,167,0.7188732112966487
False,155,0.8618923835532077
False,253,0.858091013341572
False,167,0.6733487465734009
False,178,0.8210348463251456
False,47,0.595899434042544
False,245,0.5674597802291658
False,247,0.9439088873869843
True,202,0.8877803722531932
False,214,0.7691220687832947
False,245,0.9032507936704
True,132,0.8495527980561006
True,224,0.8958482659882331
False,218,0.4978159777492427
False,156,0.7123061470526749
False,170,0.8928952509465012
False,141,0.8794479809610176
False,36,0.7921771677352077
False,216,0.8155131362513663
False,191,0.4695870152870546
False,137,0.9495196092216329
False,65,0.7924399991202761
False,105,0.9655562192105732
False,169,0.7028608598662602
False,174,0.7623155731326153
False,174,0.9003801006004599
False,225,0.7459395344921503
False,29,0.8306899872866831
False,55,0.476926109462618
False,258,0.9067313445887016
False,222,0.7330083538142336
False,138,0.6996321615386583
False,19,0.925980124723625
False,70,0.7240393040432201
False,162,0.68933969165396
False,165,0.7759579472448007
True,79,0.7237690293559245
False,109,0.9123199169866256
False,179,0.8544204660218551
False,39,0.7155408479816049
False,42,0.3852534979294606
False,59,0.7815394931597851
False,25,0.7251348027921963
False,216,0.8575193375475307
True,139,0.8123392425798687
False,127,0.46495569651793744
False,243,0.938828659591431
False,9,0.7624380131293018
False,228,0.8032466170116183
False,164,0.5658642520428786
False,85,0.5097026503840818
False,245,0.46968043520431624
False,30,0.8519167281055083
False,248,0.8788153135448766
False,148,0.7108171874768033
False,252,0.37082107992324137
False,118,0.7927500266506629
False,65,0.9494723906841341
False,103,0.7756820049448085
False,139,0.8623413877872592
False,192,0.8289541245649633
False,85,0.8722047927704017
False,19,0.7727531346497657
False,139,0.6010739470186863
False,247,0.7858943634376047
False,172,0.7370822576340813
False,53,0.92304297239157
False,137,0.9866830517812558
False,161,0.8160066858858457
False,169,0.9066998015692068
False,134,0.8298370938860459
False,138,0.7285655846995406
False,151,0.7150287918585538
False,152,0.8079545305045215
False,172,0.7584035307408848
False,14,0.7577258261492111
False,117,0.8179473537563456
False,254,0.8548991534326793
False,255,0.8706873302304956
False,182,0.6892645591718509
False,154,0.9061665469252715
False,220,0.8511688748339936
False,220,0.8004098789980286
True,179,0.9142963228646787
False,212,0.7968968541552296
False,100,0.6990301652440238
False,35,0.8385593411514073
False,258,0.9110969942275815
True,158,0.9839213983464989
False,135,0.7489028213954974
False,232,0.9143841380829824
False,118,0.8010041038644793
False,228,0.7543640115292025
False,258,0.7351888158037025
False,129,0.7621179672081438
False,8,0.907417775285767
False,74,0.4661889494985315
False,11,0.8482412303297268
True,148,0.7997022425472234
False,31,0.8839832314582124
False,100,0.7211842743721258
False,180,0.798925051605399
False,124,0.8872438584367236
False,144,0.8508875507389442
False,32,0.7097799772544074
False,159,0.7858526878451265
False,126,0.9389425282601938
False,75,0.678398483140184
False,189,0.9030607139421561
False,86,0.7695891422749682
False,163,0.7840188247942399
False,22,0.4414972426504728
False,170,0.7107858849951468
True,148,0.9145873302519212
False,186,0.8816394054782034
False,90,0.9032327894186454
False,174,0.9769888490359563
False,124,0.88559571611168
False,217,0.8173749815204221
False,158,0.6338345143052639
False,134,0.7287988180888244
False,193,0.630417568652881
False,63,0.7850117277904749
False,93,0.7422944451361033
False,163,0.90994409280811
True,132,0.6849007404322974
False,55,0.6991520894359633
False,191,0.7775185218024504
False,123,0.6108586175821126
True,167,0.8410549111108372
False,92,0.6936467667704426
False,232,0.7355818635877632
False,175,0.7747357065734082
False,185,0.9286507797566976
False,145,0.9069727772399694
False,199,0.6508235647093582
False,187,0.8053499596856418
False,22,0.8484677589333731
False,186,0.9158465299490997
False,166,0.8608533126740011
False,104,0.7171730762942026
False,241,0.9337111355962732
False,194,0.9471412069391845
True,197,0.9506916920435374
True,230,0.9835946296365687
False,200,0.912920807790835
False,223,0.7974189597606823
False,215,0.7199915250064172
False,97,0.9576532496400151
False,167,0.8300621680911924
False,244,0.9447418074683717
False,246,0.6724478819965531
True,72,0.839786478220835
False,254,0.938566312541741
False,77,0.7613739098259092
False,198,0.8690170778260762
False,230,0.8688168621887006
False,101,0.7591330318781634
False,12,0.7505909855487283
False,139,0.7161646205110677
False,173,0.9785545874338897
False,63,0.8333941976996703
False,126,0.8823068491491293
False,161,0.7080195940650373
False,176,0.9356039746373932
False,166,0.5724791538908397
False,223,0.6545380574400854
False,48,0.731804183372465
False,247,0.8257861798252137
True,183,0.9786937730853373
False,165,0.9456340951755791
False,156,0.6859412205575779
False,231,0.8317505828773865
False,155,0.8581164842642841
False,101,0.5879760886015705
False,130,0.7559544961110516
False,80,0.9617654326298819
False,127,0.6741453434123035
False,203,0.8296787761073368
False,156,0.5769743742878043
False,226,0.9594838794293093
False,217,0.8523347347351483
False,37,0.9215717645524175
False,242,0.8086068935380558
False,203,0.6276065866567111
False,95,0.7980921582511095
False,59,0.8688806683336436
False,238,0.6963900276124253
False,200,0.9552739636101093
False,252,0.87139823001638
False,138,0.7794886515784948
False,91,0.9595978023715438
False,157,0.8441685689319198
False,41,0.7610864323403427
False,58,0.9009607423069083
False,121,0.6238457019222822
False,231,0.7979539089782622
False,91,0.6144660402310923
False,154,0.8515866332750944
True,195,0.9735479621020655
False,215,0.5787990160298874
False,122,0.6544894482986332
False,174,0.8422385750935915
False,172,0.8553204843120583
False,249,0.8819964501556521
False,221,0.8439917077355114
False,201,0.8949426938588463
False,50,0.6944045374841096
False,24,0.8795469047502532
False,150,0.7995086346000578
False,92,0.9350957443862082
False,246,0.8534955762134804
False,79,0.9115785559634217
False,148,0.9259288040453402
False,142,0.48867211709047204
False,190,0.837410256762196
False,143,0.9206926869705129
False,43,0.7597715358663366
False,130,0.8523308462291712
False,257,0.7944312317849755
False,179,0.9119235054645183
False,32,0.9630682796416986
False,108,0.9696523325291365
False,163,0.79219629471326
False,162,0.4676054850295932
False,222,0.9139810754072188
False,68,0.8773083078056156
False,240,0.9210098110821254
False,203,0.701758995464534
False,245,0.737535817027179
False,142,0.6651242151889586
True,81,0.920670337898515
False,142,0.7852022302547179
True,197,0.8758437382688512
False,231,0.9038196384387083
False,161,0.5175650290763069
False,67,0.9557783008085581
True,20,0.8451967794801404
False,154,0.8891734339934834
False,74,0.8013290488075168
False,201,0.9343802752310904
False,9,0.9245837651363766
False,228,0.7834495596621037
False,236,0.8542405282234635
False,150,0.7829734591552339
False,213,0.7786092006442882
False,177,0.7013531007836619
False,119,0.8043164205956771
False,130,0.8595425542685179
False,105,0.9203378091028411
False,159,0.8272901638938704
False,64,0.8371749778089537
False,124,0.8361291283230161
False,250,0.7380706393311829
False,135,0.9482230312453338
False,149,0.9619074279681921
False,137,0.8653803860703068
True,115,0.8904321123679473
False,60,0.5736935140222618
False,115,0.2346168600961471
False,135,0.7277678388643886
False,206,0.79778615027226
False,34,0.7027650242562047
False,161,0.8236003774675541
False,224,0.8889430024854003
False,166,0.9309961479215042
False,93,0.8542755808088714
True,214,0.9410243839706441
False,196,0.9559807934935605
False,205,0.9055779166976785
False,153,0.7616404513282468
False,132,0.7683596189457235
False,58,0.9079457258395758
False,143,0.6980827850692913
False,154,0.946705391262369
False,8,0.8887094573606918
False,221,0.9432969044139851
False,166,0.6146728788520467
False,236,0.7038115685710443
False,79,0.8087019292417595
False,111,0.6412966287578171
False,192,0.9367822524524724
False,218,0.6897685887939744
False,163,0.5339611788017093
False,167,0.9232217656971347
False,148,0.863461772503935
False,217,0.8027504582521927
False,116,0.8587878078041286
False,226,0.9288850816512676
False,181,0.9493572343892168
False,67,0.9456163763759101
False,45,0.884586049858159
False,236,0.8259466413222849
False,29,0.9109703138609999
True,15,0.8636641543816813
False,136,0.6879036024926113
False,226,0.9240624429675932
False,254,0.9190477369790311
False,241,0.744261200140402
False,116,0.6679049336401289
False,93,0.9376912720523887
False,227,0.8014068985929591
False,204,0.9559691212014325
False,234,0.6820848289269767
False,115,0.767332847004103
False,29,0.7247311041488994
False,25,0.8785747659895042
False,32,0.8078438727191082
False,154,0.6315230761362874
False,93,0.8282841582098309
False,191,0.8429299167074348
False,221,0.9386376433437613
False,245,0.9052426501953529
False,195,0.9650488928084855
False,204,0.7387885250454947
False,69,0.8076563919778171
False,122,0.9415039023252203
False,247,0.6369886099162781
False,126,0.8386060415308692
False,107,0.8673403249188755
False,28,0.7615907176422871
False,219,0.9816271307521562
False,191,0.6247450801500931
False,238,0.9230848186473752
False,101,0.8499895370749442
False,210,0.7820991687715312
False,164,0.9337678068950067
False,145,0.681449251532236
False,131,0.7020808305544881
False,40,0.7333887887706446
False,30,0.5311170299577916
False,193,0.8868636011405384
False,91,0.6966384772490627
False,122,0.8703894321997404
False,172,0.7832614858536916
False,89,0.8925109230719441
False,159,0.9715448482487219
False,155,0.6545111866413176
False,106,0.3959438477659462
False,136,0.9274544230893662
False,244,0.7674393039095039
False,157,0.9602263126669127
False,133,0.9814138110372346
False,127,0.8419087402823777
False,106,0.9026111959261257
False,146,0.7739562871880964
False,162,0.882863647491157
False,180,0.7488543532632302
False,242,0.9533367926629011
False,255,0.8992213111415475
False,125,0.9445915815462047
False,152,0.9397215918200363
False,144,0.6515577539066458
False,172,0.9438549806311113
False,167,0.8377475047464097
False,196,0.7963660903534865
False,9,0.8097880360633133
False,111,0.6678043359417193
False,202,0.6343064787133281
False,251,0.6838131941609238
False,63,0.7382915210896452
False,205,0.723494966754361
False,237,0.9191636208173734
False,165,0.8836046364512414
False,66,0.7933583756100138
False,166,0.8630108224175114
False,153,0.7934348466314206
True,197,0.8747395363015014
False,176,0.9079678427844702
False,57,0.8252404637824969
False,165,0.9537153755334584
False,238,0.6958023315820059
False,245,0.7631944317997963
False,64,0.8739764116120619
False,214,0.7062191634226626
False,252,0.844752234926217
False,146,0.7559431760203739
True,221,0.974408662683667
False,225,0.8912882781997045
False,206,0.8919666930937354
True,69,0.9504041127991916
False,113,0.5956627685441565
False,229,0.6856505651302436
False,144,0.7615643843277448
False,159,0.8866978462699744
False,140,0.8237964775444339
False,198,0.5243705498148532
False,222,0.8685863133920095
False,163,0.9625811489174714
False,255,0.7647294727660466
False,175,0.847987774388002
False,232,0.8615797591653719
False,239,0.9558581415383269
False,233,0.959444869970524
False,158,0.8584833048845245
False,93,0.9412331095836215
False,149,0.821882833253141
False,93,0.7976506619584302
True,115,0.8722888254386382
False,222,0.8872865420486683
False,85,0.9070995443121456
False,241,0.7281100411462416
False,16,0.8495131923449685
False,188,0.8080162944538187
False,162,0.9172678281136416
False,197,0.7384967499570656
False,127,0.8914981628080517
False,146,0.7047557411345862
False,139,0.7095790690458033
False,240,0.7139895674204947
False,229,0.8035943706749116
False,222,0.8426747203378918
False,87,0.9073894928946796
True,216,0.9652960053602414
False,156,0.8253449525695392
False,121,0.9207609103884745
False,211,0.7707548451627994
False,173,0.7134324910572631
False,114,0.9178380614221275
False,131,0.5957771012937662
False,254,0.7768881908312398
False,115,0.763506465640641
False,199,0.8762194623763446
False,45,0.734248036135898
False,240,0.8389528367596321
False,62,0.6679767075063512
False,247,0.8420994963905625
False,231,0.9326161423052786
False,115,0.7338221249202238
False,137,0.754034737652912
False,213,0.7881348311895267
False,119,0.9667648091454609
True,68,0.706007920110389
False,174,0.8738750625160621
False,191,0.7803368376760992
False,245,0.5882883238414819
False,148,0.815159531801592
False,252,0.9013139363623676
False,165,0.6223274973830245
False,224,0.8453481294024093
False,139,0.7412974998995753
False,28,0.6549395336901764
True,100,0.9794554019951406
False,245,0.6346869665643662
False,250,0.603572099832484
False,246,0.7346146713955023
False,244,0.931369987005888
False,214,0.7896232900838491
False,244,0.9053813982353249
False,209,0.9581392007556312
False,189,0.8700919891361631
False,76,0.8422276609978016
False,13,0.8210739934064462
False,245,0.8353311340638668
False,163,0.9081886441950827
False,150,0.8666927081314475
False,239,0.8931277434965127
False,118,0.8865502112944151
False,228,0.883072204837296
False,85,0.5842606146121218
False,173,0.784777887097224
False,51,0.6243874905949474
False,170,0.7949321081618692
False,155,0.7790633906606702
False,237,0.7195971078744732
False,100,0.9079956183269372
False,157,0.9411690635962743
False,20,0.6965908036818638
False,206,0.6281190065901382
False,92,0.9261638258577523
False,85,0.6499960019297694
False,163,0.9171364062416062
False,143,0.7975197995161867
False,124,0.6825857844927347
False,240,0.6889120041576556
False,144,0.7952315999503383
False,102,0.6502689904004482
False,181,0.6832273251970279
False,168,0.8518421476406435
False,41,0.6847087040739261
True,230,0.9837215855769551
False,224,0.6261644771735648
False,246,0.9297076813779424
True,104,0.8318190461459594
False,181,0.8757597944578628
False,158,0.8457398905416996
False,202,0.7711732491963327
False,54,0.8470428320536372
True,141,0.8866950344045786
False,231,0.8619430083125933
False,182,0.8973241761912022
False,23,0.874145813257792
False,187,0.9198017613045538
False,224,0.5915856114885273
False,160,0.8183691890972066
False,87,0.792669406050515
False,222,0.9475768847748398
False,195,0.7052966279073182
False,136,0.6286289836255379
False,170,0.8137997795742382
False,251,0.5134035691250853
False,28,0.7191522311018872
False,254,0.8909970432808937
False,150,0.8894524481432986
False,189,0.9399365018742141
False,205,0.8728989597220701
False,117,0.3742842923178769
False,223,0.8748741757131286
False,217,0.7737882596942021
False,220,0.8839379271807394
False,59,0.9655268484848095
False,182,0.967333436844557
True,157,0.7986431116300996
False,146,0.8024114149393515
False,106,0.7367836957625644
False,156,0.7854540264786593
False,91,0.8668439095897224
False,161,0.912203068116603
False,50,0.7027032553014004
False,89,0.5281278798460407
False,174,0.9626343673428504
False,206,0.7824428969586256
False,153,0.8446313305313403
False,253,0.8035770058307844
False,210,0.5122108677038432
False,249,0.7938513905525901
False,118,0.9803286342549759
False,106,0.6957950461493054
False,157,0.6711413688994238
False,118,0.9120429061262785
False,204,0.804821711020344
False,236,0.895492003507096
False,253,0.48923846853186975
False,218,0.7799336419022331
False,169,0.6176690032988125
False,142,0.9217464173008107
False,170,0.8600717734786338
True,106,0.7373975233754178
False,223,0.9129007959870139
False,15,0.5278314078185824
True,127,0.9865898139616852
True,94,0.47511127093128785
False,224,0.8427753136508617
False,173,0.9491473493667805
False,177,0.8968397873446592
False,147,0.8220273640440825
False,225,0.7731096413145443
False,46,0.9080725064694811
False,187,0.9035731605608522
False,78,0.7727957459702632
False,101,0.8506125474073505
False,239,0.5307136966860778
False,225,0.8636652230978001
False,92,0.7938493572355824
False,72,0.7350424489665642
False,239,0.613819924969517
False,52,0.7693356583241084
False,78,0.8131564040875074
False,71,0.7570686123381444
False,118,0.9438723449242913
False,99,0.8702060093121183
False,144,0.6828524989489758
False,130,0.8156119604424085
False,166,0.8734528428916833
False,56,0.9034395122778972
False,72,0.8166049691402195
False,88,0.8900061068765189
False,107,0.8745419795068774
False,146,0.9655153172305598
False,214,0.8342616399037356
False,115,0.8311970184532583
False,84,0.5797090119545502
False,149,0.919190325109455
False,47,0.9622578449243272
False,242,0.9782284965329704
False,170,0.7006801900263708
False,157,0.7543857259782141
False,145,0.8237707187502807
False,215,0.7416203069238905
True,159,0.8736107976686254
False,58,0.8580672216174666
False,77,0.8340331514416441
True,139,0.7894950826018068
False,153,0.8277023958977294
False,202,0.8571750604652016
False,121,0.9045186100476855
False,152,0.8742454674922704
False,197,0.895088519479382
True,152,0.8096785256859451
False,120,0.9193935660089979
False,215,0.8078392324275261
False,214,0.8780980486084892
False,148,0.8697991120326506
False,112,0.9239483515912411
True,170,0.7393944494689433
False,35,0.824070546162145
False,88,0.8031761525461815
False,161,0.5753186800470838
False,56,0.890394335941003
False,169,0.7979184997402488
False,74,0.9791150388534555
False,91,0.7813581260033259
False,123,0.9669599758245858
True,162,0.8118075961462662
False,91,0.8111512443751803
False,72,0.8705735101184968
False,227,0.8557670151960513
False,216,0.8416487886497213
False,19,0.3743258223879913
False,221,0.5482648885902395
False,196,0.8394415285198751
False,172,0.7997070407510077
False,51,0.9536287554536261
False,72,0.9222113564431489
False,99,0.9196417323565088
False,131,0.911368255014252
False,18,0.7954059407065172
False,53,0.555731824165432
False,154,0.9605281971755958
False,257,0.7555741675446085
False,216,0.6714296773280862
False,182,0.690872007474632
False,20,0.744807516279456
False,244,0.93180358654697
False,244,0.7876860176045983
False,106,0.7557778180746281
False,192,0.594913555619431
False,69,0.6429571250986926
False,146,0.935526273329633
False,115,0.8346070521495994
False,83,0.12086348473546081
True,45,0.9027340590790834
False,195,0.7151592012500863
False,97,0.43979286756957486
False,84,0.7048587255237915
False,124,0.740581211174103
True,133,0.785671077296805
False,255,0.9226443024865413
False,235,0.9856337973799547
False,19,0.6025379210929273
False,197,0.8651685323466218
False,139,0.6593001272587288
False,151,0.7242739015808168
False,15,0.8250586543146843
False,178,0.7035074873636146
False,192,0.8963382195930446
False,64,0.7138964341387258
False,240,0.9186205837876509
False,175,0.5849366561239472
False,117,0.9337597858780635
False,229,0.90271493896798
False,128,0.982305847964071
False,256,0.95479882716852
False,129,0.746584174090212
False,87,0.9276327939905037
False,238,0.7971839566058032
False,162,0.9365493781099795
False,96,0.8391680303431588
False,75,0.5992780619305451
False,141,0.8564509523540179
False,66,0.9039614637156209
False,133,0.7355898147663888
False,215,0.8341971070827942
False,30,0.6088205777556397
False,229,0.9056007859222645
True,176,0.9540053229638059
True,224,0.8493454501561363
False,151,0.7399594009398647
False,83,0.9351975787043003
False,160,0.6742812502149408
False,201,0.9336766922965978
False,189,0.9413638866256214
False,158,0.83861851309639
False,66,0.5063615722540366
False,21,0.8392129231951565
False,207,0.8010222484349425
False,230,0.8172423092234515
False,127,0.8581036501087286
False,78,0.948982074926759
False,134,0.7915086124824043
False,132,0.8278398163184574
False,255,0.892725973280671
False,78,0.8900297569536927
False,211,0.8480529295449165
False,202,0.8076005375513051
False,33,0.741827060570744
False,254,0.8871482568804319
False,202,0.42350818907591686
False,127,0.7490080387984689
False,57,0.8845551970110426
False,216,0.9712361363716644
False,146,0.7413086815303703
False,107,0.9488145902197576
False,260,0.9784767909908909
False,234,0.724375761555304
False,165,0.7988599076316331
False,128,0.7921350389969052
False,111,0.9452273389557256
False,133,0.815294833097587
False,95,0.8674881521324745
False,143,0.9675015853349974
False,127,0.9267299464838961
False,248,0.825079375335741
False,63,0.5125368738824595
False,136,0.9430567531879643
False,175,0.744116881128249
False,147,0.7104140956587628
False,172,0.9795910824750356
False,41,0.647727932082456
False,80,0.8735915726318222
False,138,0.9079783133298863
False,89,0.8261571239496222
False,131,0.7479321004638638
True,182,0.961834530842761
False,215,0.875699284861042
False,140,0.9078525546438229
False,116,0.7877068924645967
True,246,0.9380833356524425
False,213,0.8765992152331024
False,224,0.8855247264737979
False,129,0.8844309954738022
False,157,0.7427085522562763
False,173,0.8965083618253449
False,121,0.6511270335589228
False,163,0.6975199044870242
False,183,0.7900568549155949
False,158,0.49436717053892604
False,192,0.9509989749331507
False,220,0.8486689841655813
False,62,0.8221926601607076
False,76,0.7256595312231661
False,169,0.9104632752503411
True,152,0.9077896483523759
False,253,0.872018729588445
False,104,0.8940223721173749
False,197,0.893770640325474
False,118,0.9109308442374563
False,163,0.8534203331583543
False,233,0.8814243647655843
False,258,0.6129298071276821
False,123,0.6155725225465326
False,175,0.8057781090863364
False,195,0.7859780294081142
False,153,0.7845945585446821
False,186,0.9327776221204274
False,216,0.6384750906364376
False,208,0.7281143440733115
False,124,0.9321931572864679
False,169,0.8230324992149963
False,9,0.5769426170144358
False,88,0.8383374244745995
False,164,0.8721671149393562
False,103,0.864279904870251
False,200,0.8644280409934271
False,154,0.7407733185430132
True,38,0.794192280678599
False,21,0.8937038914059023
False,60,0.7340879229641128
False,110,0.7326179685933553
False,120,0.7196330315773193
False,95,0.769896619206283
False,79,0.6853383880986615
False,137,0.4813804186950014
False,38,0.8080718368806209
False,133,0.751444370326803
False,60,0.8760750460417418
False,173,0.7613184435279273
False,8,0.6477438072506347
False,125,0.9325922560439615
False,23,0.8965007374413937
False,26,0.7150493053969743
False,51,0.9430155601110639
False,103,0.850044771745555
False,226,0.7788947732988059
False,127,0.9532114187596016
False,209,0.9354818974718996
False,38,0.8575610389060699
False,127,0.8489329823388758
False,127,0.620731494372572
False,142,0.8666373345972119
False,95,0.8054622459316171
False,74,0.9360970159639189
False,74,0.8380465211839427
False,132,0.8501544028719544
False,115,0.8973840152856875
False,205,0.44377460638026217
False,236,0.8789570374721244
False,76,0.8911365233600552
False,157,0.9648364168700223
False,11,0.6010864183977722
False,211,0.7598407613985461
False,116,0.49470308145849334
False,242,0.9508706427536933
False,150,0.905190740529026
False,203,0.82357947076816
False,68,0.8412086829148048
False,160,0.9463417519626979
False,163,0.5332300008384181
False,24,0.5896680314509438
False,143,0.820995263640246
False,39,0.3917192703884857
False,192,0.950686458180417
False,248,0.8708327082274048
False,140,0.8610601540657378
False,238,0.9118191711601129
